"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
270.745	50743
273.903	49017
277.098	47493
280.33	45889
283.6	44380
286.907	42981
290.254	41458
293.64	40119
297.065	38792
300.53	37429
304.035	36220
307.581	34981
311.169	33764
314.799	32655
318.47	31497
322.185	30391
325.943	29374
329.745	28304
333.591	27316
337.482	26379
341.419	25396
345.401	24484
349.43	23615
353.506	22719
357.629	21882
361.8	21088
366.02	20280
370.29	19486
374.609	18742
378.978	18024
383.399	17269
387.871	16586
392.395	15918
396.972	15252
401.602	14576
406.287	13947
411.026	13334
415.82	12731
420.67	12132
425.577	11545
430.541	10974
435.563	10412
440.643	9858.2
445.783	9305.5
450.983	8767.7
456.243	8240.8
461.565	7722.4
466.948	7203.8
472.395	6667.1
477.905	6163.6
483.479	5638.9
489.119	5117.2
494.824	4579.8
500.596	4028.9
506.435	3461.3
512.342	2849.9
518.318	2490.7
524.363	2433.9
530.48	2378.2
536.667	2320.9
542.927	2262
549.26	2210.4
555.666	2159.8
562.148	2103.7
568.705	2054.2
575.338	2007.4
582.049	1957.6
588.838	1909
595.706	1865.5
602.655	1820.4
609.684	1773.9
616.796	1733.5
623.99	1691.5
631.269	1648.3
638.632	1610.7
646.081	1570.6
653.617	1531.5
661.241	1496.6
668.953	1457.4
676.756	1422.8
684.65	1389.2
692.636	1352.6
700.715	1321.8
708.888	1285.4
717.157	1254.3
725.522	1221.8
733.984	1192.1
742.546	1162.7
751.207	1132.8
759.969	1105.8
768.833	1076.4
777.801	1051.2
786.873	1022.7
796.052	998.75
805.337	971.54
814.73	948.45
824.234	922.78
833.848	900.13
843.574	876.32
853.413	853.92
863.368	832.17
873.438	809.73
883.626	789.73
893.933	767.83
904.36	748.19
914.908	728.88
925.58	708.48
936.376	690.27
947.298	672.06
958.347	653.05
969.526	635.75
980.834	618.81
992.275	601.44
1003.85	584.75
1015.56	568.83
1027.4	553.14
1039.39	537.76
1051.51	522.11
1063.78	507.35
1076.18	492.97
1088.74	478.82
1101.44	464.97
1114.28	451.41
1127.28	438.08
1140.43	424.97
1153.73	412.27
1167.19	399.79
1180.8	387.59
1194.58	375.66
1208.51	363.95
1222.61	352.54
1236.87	341.37
1251.29	330.08
1265.89	319.41
1280.65	308.95
1295.59	298.47
1310.7	288.21
1325.99	278.25
1341.46	268.14
1357.11	258.55
1372.94	248.96
1388.95	239.38
1405.15	230.05
1421.54	220.71
1438.12	211.38
1454.9	202.05
1471.87	192.54
1489.03	182.94
1506.4	172.86
1523.97	162.02
1541.75	148.93
1559.73	120.41
1577.92	112.91
1596.33	111.14
1614.95	109.39
1633.79	107.66
1652.84	105.92
1672.12	104.23
1691.63	102.55
1711.36	100.85
1731.32	99.209
1751.51	97.595
1771.94	96.016
1792.61	94.454
1813.52	92.928
1834.67	91.39
1856.07	89.895
1877.72	88.369
1899.63	86.92
1921.78	85.446
1944.2	84.031
1966.88	82.648
1989.82	81.281
2013.03	79.91
2036.51	78.523
2060.26	77.21
2084.29	75.906
2108.6	74.631
2133.2	73.371
2158.08	72.125
2183.25	70.874
2208.72	69.645
2234.48	68.462
2260.55	67.29
2286.91	66.15
2313.59	65.014
2340.57	63.859
2367.87	62.749
2395.49	61.666
2423.44	60.615
2451.7	59.562
2480.3	58.485
2509.23	57.467
2538.5	56.47
2568.11	55.501
2598.06	54.499
2628.37	53.54
2659.02	52.586
2690.04	51.682
2721.42	50.735
2753.16	49.837
2785.27	48.954
2817.76	48.101
2850.63	47.211
2883.88	46.383
2917.52	45.549
2951.55	44.716
2985.97	43.905
3020.8	43.121
3056.04	42.349
3091.68	41.555
3127.74	40.813
3164.23	40.068
3201.14	39.328
3238.47	38.622
3276.25	37.903
3314.46	37.186
3353.12	36.514
3392.23	35.818
3431.8	35.166
3471.83	34.501
3512.33	33.857
3553.29	33.238
3594.74	32.586
3636.67	31.972
3679.09	31.35
3722	30.771
3765.42	30.174
3809.34	29.599
3853.77	29.019
3898.72	28.462
3944.2	27.898
3990.2	27.361
4036.74	26.803
4083.83	26.285
4131.46	25.759
4179.65	25.254
4228.4	24.744
4277.73	24.223
4327.62	23.733
4378.1	23.246
4429.17	22.762
4480.83	22.287
4533.09	21.8
4585.97	21.336
4639.46	20.88
4693.58	20.43
4748.32	19.977
4803.71	19.517
4859.74	19.078
4916.42	18.642
4973.77	18.199
5031.78	17.727
5090.47	17.206
5149.85	16.812
5209.92	16.459
5270.69	16.106
5332.17	15.746
5394.36	15.406
5457.28	15.073
5520.94	14.733
5585.33	14.412
5650.48	14.074
5716.39	13.75
5783.07	13.433
5850.52	13.123
5918.76	12.807
5987.8	12.489
6057.64	12.191
6128.3	11.875
6199.78	11.563
6272.1	11.285
6345.25	10.999
6419.27	10.732
6494.14	10.462
6569.89	10.199
6646.52	9.9378
6724.05	9.6639
6802.48	9.399
6881.82	9.1322
6962.09	8.8688
7043.3	8.593
7125.45	8.3047
7208.57	7.985
7292.65	7.5725
7377.71	7.349
7463.77	7.1859
7550.82	7.0236
7638.9	6.8569
7728	6.6993
7818.14	6.5476
7909.33	6.3953
8001.59	6.248
8094.92	6.1005
8189.34	5.9489
8284.86	5.8095
8381.5	5.669
8479.26	5.5333
8578.16	5.4005
8678.22	5.2639
8779.44	5.1285
8881.85	5.001
8985.45	4.8735
9090.26	4.7467
9196.29	4.6212
9303.55	4.4877
9412.07	4.3602
9521.85	4.2234
9632.92	4.0897
9745.28	3.9856
9858.95	3.8809
9973.94	3.7836
10090.3	3.687
10208	3.5919
10327	3.4921
10447.5	3.3995
10569.4	3.3085
10692.6	3.2158
10817.4	3.1217
10943.5	3.0363
11071.2	2.9527
11200.3	2.8626
11331	2.7789
11463.1	2.6968
11596.8	2.6103
11732.1	2.522
11868.9	2.4252
12007.4	2.3404
12147.4	2.2732
12289.1	2.21
12432.5	2.1413
12577.5	2.0788
12724.2	2.0157
12872.6	1.9504
13022.8	1.8896
13174.7	1.8225
13328.3	1.7647
13483.8	1.7026
13641.1	1.6444
13800.2	1.583
13961.2	1.5209
14124	1.4519
14288.7	1.367
14455.4	1.3267
14624	1.2885
14794.6	1.2511
14967.2	1.215
15141.7	1.178
15318.4	1.1441
15497	1.1069
15677.8	1.0741
15860.7	1.0394
16045.7	1.0053
16232.8	0.97264
16422.2	0.93668
16613.7	0.89911
16807.5	0.87138
17003.5	0.84429
17201.9	0.81803
17402.5	0.79314
17605.5	0.76853
17810.9	0.74364
18018.6	0.71931
18228.8	0.69602
18441.4	0.67308
18656.5	0.65049
18874.1	0.62817
19094.3	0.60637
19317	0.58501
19542.3	0.56397
19770.2	0.54333
20000.8	0.52297
20234.1	0.5029
20470.1	0.48313
20708.9	0.46352
20950.5	0.44382
21194.8	0.42292
21442.1	0.40422
21692.2	0.38806
21945.2	0.37215
22201.2	0.35585
22460.1	0.34067
22722.1	0.32476
22987.1	0.30984
23255.2	0.29481
23526.5	0.27961
23800.9	0.26502
24078.5	0.25056
24359.4	0.23617
24643.5	0.22166
24931	0.20725
25221.8	0.19293
25516	0.17833
25813.6	0.16311
26114.7	0.1483
26419.3	0.13348
26727.4	0.11778
27039.2	0.10096
27354.6	0.08313
27673.6	0.062088
27996.4	0.025749
28323	0.0052989
28653.3	0.004627
28987.6	0.0038277
29325.7	0.0028446
29667.7	0.0023099
30013.8	0.0016448
30363.9	0.000536
30718	0.00025438
31076.3	0.00023097
31438.8	0.00020209
31805.5	0.00017871
32176.5	0.00015719
32551.8	0.00012514
32931.5	0.00010593
33315.6	9.928e-05
33704.2	9.1768e-05
34097.4	8.4993e-05
34495.1	7.8505e-05
34897.4	7.007e-05
35304.5	6.5076e-05
35716.3	6.1371e-05
36132.9	5.7385e-05
36554.3	5.3492e-05
36980.7	4.8811e-05
37412.1	4.4127e-05
37848.4	4.1718e-05
38289.9	3.9074e-05
38736.5	3.6558e-05
39188.3	3.3767e-05
39645.4	3.0544e-05
40107.9	2.9061e-05
40575.7	2.7442e-05
41049	2.5945e-05
41527.8	2.4279e-05
42012.2	2.2673e-05
42502.2	2.1707e-05
42998	2.0653e-05
43499.5	1.9724e-05
44006.9	1.8642e-05
44520.2	1.7851e-05
45039.5	1.7169e-05
45564.8	1.6497e-05
46096.3	1.5785e-05
46634	1.5115e-05
47177.9	1.4551e-05
47728.2	1.3985e-05
48284.9	1.3406e-05
48848.1	1.2824e-05
49417.9	1.23e-05
49994.3	1.1772e-05
50577.4	1.125e-05
51167.4	1.0723e-05
51764.2	1.0235e-05
52368	9.7359e-06
52978.8	9.2318e-06
53596.8	8.7354e-06
54221.9	8.2597e-06
54854.4	7.7594e-06
55494.2	7.1922e-06
56141.5	6.7388e-06
56796.3	6.2879e-06
57458.8	5.7603e-06
58129	5.2583e-06
58807.1	4.898e-06
59493	4.5314e-06
60186.9	4.1024e-06
60889	3.8547e-06
61599.2	3.6082e-06
62317.7	3.3076e-06
63044.6	3.1226e-06
63779.9	2.9713e-06
64523.9	2.8193e-06
65276.5	2.6886e-06
66037.9	2.5664e-06
66808.1	2.4388e-06
67587.4	2.3286e-06
68375.7	2.2279e-06
69173.3	2.1229e-06
69980.1	2.0219e-06
70796.4	1.921e-06
71622.2	1.8159e-06
72457.6	1.7224e-06
73302.7	1.6275e-06
74157.8	1.5331e-06
75022.7	1.4473e-06
75897.8	1.3621e-06
76783.1	1.2801e-06
77678.7	1.1996e-06
78584.8	1.1171e-06
79501.4	1.039e-06
80428.7	9.5849e-07
81366.8	8.7938e-07
82315.9	7.9869e-07
83276.1	7.1397e-07
84247.4	6.2825e-07
85230.1	5.2889e-07
86224.2	4.3347e-07
87229.9	3.3747e-07
88247.4	2.684e-07
89276.7	2.1364e-07
90318.1	1.5619e-07
91371.5	8.2505e-08
92437.3	1.2841e-08
93515.5	7.0919e-09
94606.3	6.3594e-09
95709.8	5.6532e-09
96826.2	4.9031e-09
97955.6	4.0747e-09
99098.1	3.0961e-09
100254	1.688e-09
101423	2.3552e-12
