534
1
3
,bb0,LM,lat,lon,date
175,5.658804660286052,0.0,17.61,41.56,2011-12-23 01:00:00
176,9.082207493300135,2.402330935375385,-5.6,-45.83,2011-12-23 01:25:00
177,19.877968817109213,2.499669704245569,-174.1,-44.31,2011-12-23 01:50:00
178,5.11472532401642,1.694552845912908,162.74,43.07,2011-12-23 02:15:00
179,10.918911018381877,0.0,-5.83,46.72,2011-12-23 02:40:00
180,3.9641838935826414,1.86338100476659,-29.09,-40.69,2011-12-23 03:05:00
181,94.86205719878998,3.9978588517340343,162.62,-49.44,2011-12-23 03:30:00
182,3.352488555823921,1.4562570205030267,139.13,37.91,2011-12-23 03:55:00
183,36.93099358775855,0.0,-28.94,51.85,2011-12-23 04:20:00
184,1.9063568428956719,1.4862958429955264,-52.8,-35.53,2011-12-23 04:45:00
185,557.066528930471,7.382656897208944,139.74,-54.53,2011-12-23 05:10:00
186,2.5329299066490525,1.3102408367620004,115.34,32.73,2011-12-23 05:35:00
187,295.6890282915776,0.0,-51.56,56.94,2011-12-23 06:00:00
188,1.3655321828261662,1.307591514711662,-76.66,-30.36,2011-12-23 06:25:00
189,1276.2650362538434,0.0,117.46,-59.58,2011-12-23 06:50:00
190,1.882486385742372,1.2024747645007652,91.41,27.54,2011-12-23 07:15:00
191,-4.00034659309736e-27,0.0,-73.43,61.97,2011-12-23 07:40:00
192,1.3317787047329537,1.239707336930853,-100.64,-25.17,2011-12-23 08:05:00
193,-4.101039008088987e-27,0.0,96.13,-64.54,2011-12-23 08:30:00
194,1.4901324061172896,1.1518506123935677,67.39,22.34,2011-12-23 08:55:00
195,-4.092669755955395e-27,0.0,-94.08,66.91,2011-12-23 09:20:00
196,1.3323460659199649,1.2059117020993255,-124.7,-19.98,2011-12-23 09:45:00
197,1773.8971367421502,0.0,76.41,-69.38,2011-12-23 10:10:00
198,1.2314002411791245,0.0,43.29,17.14,2011-12-23 10:35:00
199,-4.102057776873274e-27,0.0,-112.57,71.66,2011-12-23 11:00:00
200,1.3103300329496501,1.178303958322804,-148.82,-14.79,2011-12-23 11:25:00
201,997.8580786327307,12.132235452844094,59.64,-73.96,2011-12-23 11:50:00
202,1.0338505864821008,0.0,19.15,11.94,2011-12-23 12:15:00
203,-4.095377019807391e-27,0.0,-126.93,76.05,2011-12-23 12:40:00
204,1.2665971294906928,1.1504800710767964,-172.98,-9.58,2011-12-23 13:05:00
205,876.4941107483876,11.878949919450719,48.67,-78.0,2011-12-23 13:30:00
206,1.0011404374059325,0.0,-5.03,6.73,2011-12-23 13:55:00
207,-4.0934894385801765e-27,0.0,-133.16,79.61,2011-12-23 14:20:00
208,1.2151624436091548,0.0,162.84,-4.38,2011-12-23 14:45:00
209,943.0376479418445,12.690149031745422,48.33,-80.76,2011-12-23 15:10:00
210,1.0010973888821324,1.1664801558746452,-29.22,1.53,2011-12-23 15:35:00
211,-4.090676728992251e-27,0.0,-127.53,81.24,2011-12-23 16:00:00
212,1.0924397992058763,0.0,138.64,0.83,2011-12-23 16:25:00
213,1220.57328593113,0.0,56.85,-80.96,2011-12-23 16:50:00
214,1.0389023275491782,1.2003036130241114,-53.42,-3.68,2011-12-23 17:15:00
215,-4.0911280314556685e-27,0.0,-120.65,79.96,2011-12-23 17:40:00
216,1.0047187424192365,0.0,114.45,6.03,2011-12-23 18:05:00
217,-3.6230164870179535e-27,0.0,58.21,-78.48,2011-12-23 18:30:00
218,1.0380856809871308,1.1916571593141314,-77.61,-8.88,2011-12-23 18:55:00
219,-4.09565456498383e-27,0.0,-125.41,76.58,2011-12-23 19:20:00
220,1.022716364771626,0.0,90.27,11.24,2011-12-23 19:45:00
221,-3.425641828850932e-27,0.0,48.4,-74.56,2011-12-23 20:10:00
222,1.0239613204674491,1.1576541120343506,-101.77,-14.08,2011-12-23 20:35:00
223,1127.4355628382616,12.862310939186363,-139.0,72.26,2011-12-23 21:00:00
224,1.180981090380999,0.0,66.12,16.44,2011-12-23 21:25:00
225,1877.9333083796682,9.375184068466686,32.21,-70.03,2011-12-23 21:50:00
226,1.3099696748383751,1.2000506852622417,-125.9,-19.28,2011-12-23 22:15:00
227,429.6501698256984,7.25484064405079,-157.1,67.54,2011-12-23 22:40:00
228,1.4739361301509148,1.1773083105053546,42.02,21.65,2011-12-23 23:05:00
229,138.39726489005065,4.9900913153804725,12.79,-65.21,2011-12-23 23:30:00
230,2.108958775654897,1.327361999379612,-149.97,-24.47,2011-12-23 23:55:00
231,95.49489267520808,4.143922308111456,-177.53,62.62,2011-12-24 00:20:00
232,1.7928909093896954,1.2489428334501635,17.98,26.84,2011-12-24 00:45:00
233,33.61190829822692,3.4229987134031568,-8.36,-60.25,2011-12-24 01:10:00
234,4.23383147101247,1.5837245632005994,-173.96,-29.65,2011-12-24 01:35:00
235,29.919919357729217,2.86179941032412,160.73,57.6,2011-12-24 02:00:00
236,2.5422266465037358,1.3879696678136686,-5.96,32.05,2011-12-24 02:25:00
237,11.658561756787138,2.5162169606412172,-30.54,-55.21,2011-12-24 02:50:00
238,10.654728357045512,2.048577830275216,162.16,-34.84,2011-12-24 03:15:00
239,14.727469989397372,2.261612546300561,138.19,52.52,2011-12-24 03:40:00
240,5.373133725770335,0.0,-29.77,37.23,2011-12-24 04:05:00
241,5.017628960762461,1.936759758131927,-53.35,-50.13,2011-12-24 04:30:00
242,31.553896493661274,2.810929455568623,138.43,-40.0,2011-12-24 04:55:00
243,9.220837900450084,1.9198462037313535,115.13,47.39,2011-12-24 05:20:00
244,19.502110233609425,0.0,-53.41,42.4,2011-12-24 05:45:00
245,3.1095852857094615,1.6282930362721224,-76.59,-45.0,2011-12-24 06:10:00
246,95.76728162912478,3.9929612427705634,114.91,-45.14,2011-12-24 06:35:00
247,5.94855270864855,1.671419510170418,91.73,42.24,2011-12-24 07:00:00
248,86.21688121260081,3.909893494103939,-76.8,47.55,2011-12-24 07:25:00
249,2.8266911659512095,1.5111149184913246,-100.12,-39.86,2011-12-24 07:50:00
250,193.29846027884258,5.223586111441798,91.68,-50.26,2011-12-24 08:15:00
251,3.9135239767162457,1.4990967857344075,68.09,37.07,2011-12-24 08:40:00
252,249.63155951140808,5.246058244241995,-99.84,52.67,2011-12-24 09:05:00
253,2.857404031569646,1.4681217442531198,-123.85,-34.7,2011-12-24 09:30:00
254,208.48654798786976,5.675944417375003,68.88,-55.35,2011-12-24 09:55:00
255,2.6824385088712823,1.3784231321033535,44.27,31.89,2011-12-24 10:20:00
256,372.47433544416555,5.881407687894922,-122.36,57.76,2011-12-24 10:45:00
257,2.8274254125104026,1.4375497652754976,-147.73,-29.52,2011-12-24 11:10:00
258,176.33050160284364,5.612977354768509,46.72,-60.38,2011-12-24 11:35:00
259,1.7904909179712785,1.2477712410393615,20.33,26.7,2011-12-24 12:00:00
260,477.87590622953036,6.333055509919619,-144.07,62.78,2011-12-24 12:25:00
261,2.7294074181545076,1.4024921188785486,-171.73,-24.34,2011-12-24 12:50:00
262,158.49758077880455,5.52388145210795,25.6,-65.33,2011-12-24 13:15:00
263,1.3467519796709875,1.178226234225543,-3.71,21.5,2011-12-24 13:40:00
264,965.8562210583756,7.636772355092658,-164.45,67.69,2011-12-24 14:05:00
265,2.5318046194115564,1.3536522643973181,164.2,-19.14,2011-12-24 14:30:00
266,167.43978005150376,5.603169374916407,6.24,-70.14,2011-12-24 14:55:00
267,1.2567750900456571,1.188308407850817,-27.81,16.3,2011-12-24 15:20:00
268,-4.040512636492175e-27,0.0,177.55,72.4,2011-12-24 15:45:00
269,2.071566513008783,1.2589849471257302,140.07,-13.95,2011-12-24 16:10:00
270,220.94055871310886,6.064099203594389,-9.84,-74.66,2011-12-24 16:35:00
271,1.511031371896092,1.2771401839908954,-51.96,11.09,2011-12-24 17:00:00
272,-4.097568964455846e-27,0.0,164.13,76.7,2011-12-24 17:25:00
273,1.5468483466231224,1.150022018855606,115.91,-8.74,2011-12-24 17:50:00
274,375.61173656791874,7.142016444248331,-19.44,-78.57,2011-12-24 18:15:00
275,1.6132396038593275,1.299732722375438,-76.14,5.89,2011-12-24 18:40:00
276,-4.112489458514559e-27,0.0,159.72,80.04,2011-12-24 19:05:00
277,1.2336717355735802,0.0,91.72,-3.54,2011-12-24 19:30:00
278,677.4240420813281,0.0,-17.77,-80.99,2011-12-24 19:55:00
279,1.169563271051177,1.1778946250104603,-100.34,0.68,2011-12-24 20:20:00
280,-4.10827089449367e-27,0.0,166.79,81.23,2011-12-24 20:45:00
281,1.0356933439234182,0.0,67.52,1.66,2011-12-24 21:10:00
282,1329.583434163751,0.0,-9.29,-80.72,2011-12-24 21:35:00
283,1.0004798920544125,0.0,-124.54,-4.52,2011-12-24 22:00:00
284,1783.4079226676563,0.0,172.15,79.53,2011-12-24 22:25:00
285,1.0037361129051914,0.0,43.33,6.87,2011-12-24 22:50:00
286,1019.5473908366439,8.350498626915428,-9.94,-77.91,2011-12-24 23:15:00
287,1.120661345782742,0.0,-148.72,-9.72,2011-12-24 23:40:00
288,2.6640639515832745,1.3906383730119614,29.11,32.34,2011-12-26 00:05:00
289,25.591768994061045,3.2056069780100556,4.6,-54.93,2011-12-26 00:30:00
290,5.61876817377019,1.729896418293117,-162.76,-35.13,2011-12-26 00:55:00
291,15.12728997018792,2.349056110216539,173.31,52.23,2011-12-26 01:20:00
292,3.8778359748819864,0.0,5.31,37.52,2011-12-26 01:45:00
293,9.473837663355933,2.4138748499991514,-18.24,-49.84,2011-12-26 02:10:00
294,16.318514088015196,2.3427037897243475,173.52,-40.29,2011-12-26 02:35:00
295,7.530425018474086,1.8722549382306122,150.23,47.1,2011-12-26 03:00:00
296,7.843149039578983,0.0,-18.32,42.69,2011-12-26 03:25:00
297,3.967511296311638,1.8466418085922627,-41.5,-44.71,2011-12-26 03:50:00
298,64.89405685394976,3.5335357148151454,150.01,-45.43,2011-12-26 04:15:00
299,5.031392959780474,1.6134469071767603,126.81,41.95,2011-12-26 04:40:00
300,28.638777384153517,0.0,-41.69,47.84,2011-12-26 05:05:00
301,2.1396251981700813,1.5085193963828802,-65.04,-39.57,2011-12-26 05:30:00
302,284.99814980711136,5.7848876851002755,126.8,-50.55,2011-12-26 05:55:00
303,3.561706880929929,1.4345868503801524,103.16,36.78,2011-12-26 06:20:00
304,197.1891236089289,5.007358042108306,-64.71,52.96,2011-12-26 06:45:00
305,1.7794947597585877,1.3660725469115071,-88.78,-34.4,2011-12-26 07:10:00
306,643.3662987785218,0.0,104.03,-55.64,2011-12-26 07:35:00
307,2.5056813935946654,1.3074568075100932,79.33,31.59,2011-12-26 08:00:00
308,3012.5533350853407,0.0,-87.19,58.05,2011-12-26 08:25:00
309,1.7933887316667168,1.3144096252548136,-112.67,-29.23,2011-12-26 08:50:00
310,680.7342959795409,9.230727542809138,81.92,-60.67,2011-12-26 09:15:00
311,1.890697548472746,1.2390612124668392,55.38,26.4,2011-12-26 09:40:00
312,-4.077555474099763e-27,0.0,-108.85,63.06,2011-12-26 10:05:00
313,1.7771210881948458,1.2824313389091095,-136.67,-24.04,2011-12-26 10:30:00
314,550.9238867934657,8.844344964506915,60.87,-65.61,2011-12-26 10:55:00
315,1.403504188862744,1.170121999234373,31.34,21.2,2011-12-26 11:20:00
316,-4.064335473472282e-27,0.0,-129.13,67.97,2011-12-26 11:45:00
317,1.7296288998758629,1.2515319545571681,-160.74,-18.85,2011-12-26 12:10:00
318,466.68390862003514,8.431386484555965,41.64,-70.41,2011-12-26 12:35:00
319,1.1099691143998573,0.0,7.24,16.0,2011-12-26 13:00:00
320,-4.062674137734708e-27,0.0,-146.94,72.66,2011-12-26 13:25:00
321,1.6501847151464428,1.2185332861937936,175.13,-13.65,2011-12-26 13:50:00
322,468.3046578364855,0.0,25.83,-74.91,2011-12-26 14:15:00
323,1.0308430434940488,0.0,-16.91,10.8,2011-12-26 14:40:00
324,-4.0818961205796185e-27,0.0,-159.95,76.93,2011-12-26 15:05:00
325,1.4920036176782536,1.168811464607264,150.96,-8.45,2011-12-26 15:30:00
326,569.0686159518175,9.204195556179757,16.75,-78.75,2011-12-26 15:55:00
327,1.0850372490580973,1.1833665926220585,-41.1,5.59,2011-12-26 16:20:00
328,-4.094869003131056e-27,0.0,-163.68,80.18,2011-12-26 16:45:00
329,1.2216995206882457,0.0,126.77,-3.24,2011-12-26 17:10:00
330,777.3835641713487,0.0,19.08,-81.06,2011-12-26 17:35:00
331,1.2466525655843779,1.2426613586044932,-65.29,0.39,2011-12-26 18:00:00
332,-4.095283330460491e-27,0.0,-156.2,81.21,2011-12-26 18:25:00
333,1.0578276277503933,0.0,102.57,1.96,2011-12-26 18:50:00
334,1660.646049834811,0.0,27.41,-80.61,2011-12-26 19:15:00
335,1.0803998991827999,1.177298097558107,-89.49,-4.82,2011-12-26 19:40:00
336,-4.092309448764919e-27,0.0,-151.47,79.36,2011-12-26 20:05:00
337,1.0000135483066865,0.0,78.38,7.17,2011-12-26 20:30:00
338,-3.322227413436543e-27,0.0,26.07,-77.71,2011-12-26 20:55:00
339,1.0101280602956602,0.0,-113.67,-10.02,2011-12-26 21:20:00
340,1247.2364896202857,13.551748928992337,-158.62,75.69,2011-12-26 21:45:00
341,1.0775460754788004,0.0,54.2,12.37,2011-12-26 22:10:00
342,1117.5915244393013,8.47881331779102,14.47,-73.6,2011-12-26 22:35:00
343,1.2353394642486013,1.1717081557136015,-137.83,-15.22,2011-12-26 23:00:00
344,594.3878943186553,8.374058951291453,-173.46,71.26,2011-12-26 23:25:00
345,1.2134792820109639,0.0,30.06,17.58,2011-12-26 23:50:00
346,153.53664482811976,5.091176726558811,-2.61,-68.99,2011-12-27 00:15:00
347,1.9038790095070206,1.281858117863605,-161.95,-20.41,2011-12-27 00:40:00
