"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
1.32093	142.82	8.4647	0.0091191	0.00054608	0.013576	0.17264	0.022213	0.19545	0.0013399	0.035593	0.0041007	0.037925	0.0055185	0.022956	0.00019205	0.0017933	5.8451e-05	0.00075525	0.00021814	0.0034852	0.00035912	0.0014148	0.0013411	0.0023126	0.0019359	0.010574	9.7285e-06	0.00039882	7.19e-06	9.3047e-06	6.8728e-07	1.4803e-06	9.4104e-08	5.4982e-07	1.0256e-07	2.8548e-07	9.3047e-08	3.0663e-07	6.8728e-08	1.6918e-07	3.0663e-08	8.5645e-08	1.0045e-08	3.2778e-08	1.6918e-08	4.8638e-08	1.586e-08	4.2294e-08	9.3047e-09	4.9696e-08	1.0468e-08	6.0269e-08	1.1631e-08	2.8549e-08	6.8728e-09	7.0843e-08	6.3441e-09	1.9032e-08	4.5466e-09	1.6918e-08	2.009e-09	1.9032e-08	3.2778e-09	1.4803e-08	3.7007e-09	1.4803e-08	5.604e-09	9.3047e-09	1.9032e-09	9.4104e-09	1.3746e-09	8.5645e-09	7.7187e-10	8.5645e-09	2.9606e-09	1.2688e-08	8.3531e-09	1.586e-08	2.9606e-09	5.181e-09	1.586e-09	1.4803e-08	7.7187e-10	8.5646e-10
1.33929	137.37	8.2197	0.0088968	0.00053591	0.013252	0.16773	0.0217	0.19046	0.0013067	0.034951	0.0039905	0.03684	0.005366	0.022304	0.00018756	0.0017465	5.727e-05	0.00075988	0.00021325	0.0033885	0.00035005	0.0013789	0.0013051	0.0022506	0.0018825	0.010293	9.5209e-06	0.00038839	6.9991e-06	9.0576e-06	6.6903e-07	1.441e-06	9.1605e-08	5.3522e-07	9.984e-08	2.779e-07	9.0576e-08	2.9849e-07	6.6903e-08	1.6468e-07	2.9849e-08	8.3371e-08	9.7781e-09	3.1908e-08	1.6468e-08	4.7347e-08	1.5439e-08	4.1171e-08	9.0576e-09	4.8376e-08	1.019e-08	5.8669e-08	1.1322e-08	2.779e-08	6.6903e-09	6.8961e-08	6.1756e-09	1.8527e-08	4.4259e-09	1.6468e-08	1.9556e-09	1.8527e-08	3.1908e-09	1.441e-08	3.6025e-09	1.441e-08	5.4552e-09	9.0576e-09	1.8527e-09	9.1605e-09	1.3381e-09	8.3371e-09	7.5137e-10	8.3371e-09	2.882e-09	1.2351e-08	8.1313e-09	1.5439e-08	2.882e-09	5.0434e-09	1.5439e-09	1.441e-08	7.5137e-10	8.3371e-10
1.3579	132.11	7.9815	0.0086798	0.00052596	0.012937	0.16296	0.0212	0.18561	0.0012744	0.034331	0.0038832	0.035785	0.0052176	0.021669	0.00018318	0.0017009	5.6115e-05	0.00076452	0.00020847	0.0032943	0.00034121	0.0013439	0.00127	0.0021903	0.0018305	0.010019	9.3179e-06	0.00037821	6.8131e-06	8.8169e-06	6.5125e-07	1.4027e-06	8.9171e-08	5.21e-07	9.7186e-08	2.7052e-07	8.8169e-08	2.9056e-07	6.5125e-08	1.6031e-07	2.9056e-08	8.1155e-08	9.5182e-09	3.1059e-08	1.6031e-08	4.6088e-08	1.5029e-08	4.0077e-08	8.8169e-09	4.709e-08	9.919e-09	5.7109e-08	1.1021e-08	2.7052e-08	6.5125e-09	6.7129e-08	6.0115e-09	1.8035e-08	4.3083e-09	1.6031e-08	1.9036e-09	1.8035e-08	3.1059e-09	1.4027e-08	3.5067e-09	1.4027e-08	5.3102e-09	8.8169e-09	1.8035e-09	8.9171e-09	1.3025e-09	8.1155e-09	7.314e-10	8.1155e-09	2.8054e-09	1.2023e-08	7.9152e-09	1.5029e-08	2.8054e-09	4.9094e-09	1.5029e-09	1.4027e-08	7.314e-10	8.1155e-10
1.37677	127.02	7.7493	0.0084671	0.00051611	0.012627	0.15831	0.020713	0.18089	0.0012427	0.033729	0.0037782	0.034756	0.0050727	0.02105	0.00017888	0.0016563	5.4975e-05	0.00076915	0.00020377	0.0032024	0.00033256	0.0013096	0.0012358	0.0021313	0.0017797	0.0097517	9.118e-06	0.00036826	6.6312e-06	8.5815e-06	6.3386e-07	1.3652e-06	8.679e-08	5.0709e-07	9.4592e-08	2.633e-07	8.5815e-08	2.828e-07	6.3386e-08	1.5603e-07	2.828e-08	7.8989e-08	9.2642e-09	3.023e-08	1.5603e-08	4.4858e-08	1.4628e-08	3.9007e-08	8.5815e-09	4.5833e-08	9.6542e-09	5.5585e-08	1.0727e-08	2.633e-08	6.3386e-09	6.5337e-08	5.851e-09	1.7553e-08	4.1932e-09	1.5603e-08	1.8528e-09	1.7553e-08	3.023e-09	1.3652e-08	3.4131e-09	1.3652e-08	5.1684e-09	8.5815e-09	1.7553e-09	8.679e-09	1.2677e-09	7.8989e-09	7.1188e-10	7.8989e-09	2.7305e-09	1.1702e-08	7.7039e-09	1.4628e-08	2.7305e-09	4.7784e-09	1.4628e-09	1.3652e-08	7.1188e-10	7.8989e-10
1.3959	122.11	7.5231	0.0082588	0.00050639	0.012324	0.15377	0.020236	0.1763	0.0012116	0.033146	0.0036757	0.033753	0.0049313	0.020446	0.00017466	0.0016126	5.3851e-05	0.00077378	0.00019915	0.0031126	0.00032408	0.001276	0.0012023	0.0020738	0.0017301	0.0094904	8.9213e-06	0.00035853	6.4535e-06	8.3516e-06	6.1688e-07	1.3287e-06	8.4465e-08	4.935e-07	9.2057e-08	2.5624e-07	8.3516e-08	2.7522e-07	6.1688e-08	1.5185e-07	2.7522e-08	7.6872e-08	9.0159e-09	2.942e-08	1.5185e-08	4.3656e-08	1.4236e-08	3.7962e-08	8.3516e-09	4.4605e-08	9.3955e-09	5.4095e-08	1.0439e-08	2.5624e-08	6.1688e-09	6.3586e-08	5.6942e-09	1.7083e-08	4.0809e-09	1.5185e-08	1.8032e-09	1.7083e-08	2.942e-09	1.3287e-08	3.3216e-09	1.3287e-08	5.0299e-09	8.3516e-09	1.7083e-09	8.4465e-09	1.2338e-09	7.6872e-09	6.928e-10	7.6872e-09	2.6573e-09	1.1388e-08	7.4974e-09	1.4236e-08	2.6573e-09	4.6503e-09	1.4236e-09	1.3287e-08	6.928e-10	7.6872e-10
1.4153	117.37	7.303	0.0080551	0.00049683	0.012027	0.14935	0.019772	0.17184	0.0011812	0.032581	0.0035757	0.032776	0.0047934	0.019858	0.00017053	0.00157	5.2747e-05	0.00077839	0.00019462	0.0030252	0.0003158	0.0012432	0.0011696	0.0020176	0.0016818	0.0092354	8.7284e-06	0.00034903	6.2801e-06	8.1272e-06	6.003e-07	1.293e-06	8.2195e-08	4.8024e-07	8.9584e-08	2.4936e-07	8.1272e-08	2.6783e-07	6.003e-08	1.4777e-07	2.6783e-08	7.4807e-08	8.7737e-09	2.863e-08	1.4777e-08	4.2483e-08	1.3853e-08	3.6942e-08	8.1272e-09	4.3407e-08	9.1431e-09	5.2642e-08	1.0159e-08	2.4936e-08	6.003e-09	6.1877e-08	5.5413e-09	1.6624e-08	3.9712e-09	1.4777e-08	1.7547e-09	1.6624e-08	2.863e-09	1.293e-08	3.2324e-09	1.293e-08	4.8948e-09	8.1272e-09	1.6624e-09	8.2195e-09	1.2006e-09	7.4807e-09	6.7419e-10	7.4807e-09	2.5859e-09	1.1083e-08	7.296e-09	1.3853e-08	2.5859e-09	4.5254e-09	1.3853e-09	1.293e-08	6.7419e-10	7.4807e-10
1.43497	112.79	7.0887	0.0078558	0.00048742	0.011736	0.14505	0.019319	0.1675	0.0011515	0.032035	0.0034782	0.031825	0.004659	0.019285	0.00016648	0.0015284	5.1662e-05	0.000783	0.00019018	0.0029399	0.00030771	0.0012112	0.0011378	0.0019628	0.0016347	0.0089866	8.539e-06	0.00033976	6.1109e-06	7.9082e-06	5.8413e-07	1.2581e-06	7.9981e-08	4.673e-07	8.717e-08	2.4264e-07	7.9082e-08	2.6061e-07	5.8413e-08	1.4379e-07	2.6061e-08	7.2791e-08	8.5373e-09	2.7858e-08	1.4379e-08	4.1338e-08	1.348e-08	3.5946e-08	7.9082e-09	4.2237e-08	8.8967e-09	5.1224e-08	9.8852e-09	2.4264e-08	5.8413e-09	6.021e-08	5.392e-09	1.6176e-08	3.8642e-09	1.4379e-08	1.7075e-09	1.6176e-08	2.7858e-09	1.2581e-08	3.1453e-09	1.2581e-08	4.7629e-09	7.9082e-09	1.6176e-09	7.9981e-09	1.1683e-09	7.2791e-09	6.5602e-10	7.2791e-09	2.5162e-09	1.0784e-08	7.0994e-09	1.348e-08	2.5162e-09	4.4034e-09	1.348e-09	1.2581e-08	6.5602e-10	7.2791e-10
1.45491	108.37	6.8801	0.0076608	0.00047813	0.011451	0.14085	0.018878	0.16328	0.0011224	0.031507	0.0033829	0.030898	0.004528	0.018727	0.00016251	0.0014877	5.0594e-05	0.00078758	0.00018582	0.0028568	0.00029979	0.0011799	0.0011067	0.0019093	0.0015888	0.0087436	8.3529e-06	0.0003307	5.9456e-06	7.6944e-06	5.6833e-07	1.2241e-06	7.7818e-08	4.5467e-07	8.4813e-08	2.3608e-07	7.6944e-08	2.5356e-07	5.6833e-08	1.399e-07	2.5356e-08	7.0823e-08	8.3064e-09	2.7105e-08	1.399e-08	4.0221e-08	1.3115e-08	3.4974e-08	7.6944e-09	4.1095e-08	8.6562e-09	4.9838e-08	9.618e-09	2.3608e-08	5.6833e-09	5.8582e-08	5.2462e-09	1.5738e-08	3.7597e-09	1.399e-08	1.6613e-09	1.5738e-08	2.7105e-09	1.2241e-08	3.0603e-09	1.2241e-08	4.6341e-09	7.6944e-09	1.5738e-09	7.7818e-09	1.1367e-09	7.0823e-09	6.3828e-10	7.0823e-09	2.4482e-09	1.0492e-08	6.9074e-09	1.3115e-08	2.4482e-09	4.2844e-09	1.3115e-09	1.2241e-08	6.3828e-10	7.0823e-10
1.47513	104.1	6.6772	0.0074701	0.000469	0.011172	0.13677	0.018448	0.15918	0.001094	0.030997	0.0032901	0.029996	0.0044003	0.018183	0.00015863	0.001448	4.9544e-05	0.00079215	0.00018155	0.0027757	0.00029206	0.0011493	0.0010764	0.0018571	0.001544	0.0085065	8.1703e-06	0.00032185	5.7844e-06	7.4858e-06	5.5293e-07	1.1909e-06	7.5708e-08	4.4234e-07	8.2513e-08	2.2968e-07	7.4858e-08	2.4669e-07	5.5293e-08	1.361e-07	2.4669e-08	6.8903e-08	8.0812e-09	2.637e-08	1.361e-08	3.913e-08	1.276e-08	3.4026e-08	7.4858e-09	3.9981e-08	8.4215e-09	4.8487e-08	9.3572e-09	2.2968e-08	5.5293e-09	5.6994e-08	5.1039e-09	1.5312e-08	3.6578e-09	1.361e-08	1.6162e-09	1.5312e-08	2.637e-09	1.1909e-08	2.9773e-09	1.1909e-08	4.5085e-09	7.4858e-09	1.5312e-09	7.5708e-09	1.1059e-09	6.8903e-09	6.2098e-10	6.8903e-09	2.3818e-09	1.0208e-08	6.7202e-09	1.276e-08	2.3818e-09	4.1682e-09	1.276e-09	1.1909e-08	6.2098e-10	6.8903e-10
1.49563	99.992	6.4797	0.0072838	0.00046001	0.010899	0.13279	0.018029	0.1552	0.0010662	0.030503	0.0031995	0.029117	0.0042758	0.017654	0.00015482	0.0014093	4.8513e-05	0.00079669	0.00017736	0.0026968	0.0002845	0.0011194	0.0010468	0.0018062	0.0015005	0.0082753	7.9912e-06	0.00031322	5.6272e-06	7.2823e-06	5.379e-07	1.1585e-06	7.365e-08	4.3032e-07	8.0271e-08	2.2343e-07	7.2823e-08	2.3998e-07	5.379e-08	1.324e-07	2.3998e-08	6.703e-08	7.8615e-09	2.5653e-08	1.3241e-08	3.8066e-08	1.2413e-08	3.3101e-08	7.2823e-09	3.8894e-08	8.1926e-09	4.7169e-08	9.1028e-09	2.2343e-08	5.379e-09	5.5445e-08	4.9652e-09	1.4896e-08	3.5584e-09	1.3241e-08	1.5723e-09	1.4896e-08	2.5653e-09	1.1585e-08	2.8964e-09	1.1585e-08	4.3859e-09	7.2823e-09	1.4896e-09	7.365e-09	1.0758e-09	6.703e-09	6.041e-10	6.703e-09	2.3171e-09	9.9304e-09	6.5375e-09	1.2413e-08	2.3171e-09	4.0549e-09	1.2413e-09	1.1585e-08	6.041e-10	6.703e-10
1.51642	96.024	6.2873	0.0071011	0.00045112	0.010631	0.12891	0.01762	0.15133	0.001039	0.030026	0.003111	0.028261	0.0041543	0.017138	0.00015109	0.0013714	4.7495e-05	0.00080119	0.00017324	0.0026197	0.0002771	0.0010902	0.0010179	0.0017565	0.0014579	0.0080493	7.8147e-06	0.00030478	5.4735e-06	7.0834e-06	5.232e-07	1.1269e-06	7.1639e-08	4.1856e-07	7.8078e-08	2.1733e-07	7.0834e-08	2.3343e-07	5.232e-08	1.2879e-07	2.3343e-08	6.5199e-08	7.6468e-09	2.4953e-08	1.2879e-08	3.7027e-08	1.2074e-08	3.2197e-08	7.0834e-09	3.7832e-08	7.9688e-09	4.5881e-08	8.8542e-09	2.1733e-08	5.232e-09	5.393e-08	4.8296e-09	1.4489e-08	3.4612e-09	1.2879e-08	1.5294e-09	1.4489e-08	2.4953e-09	1.1269e-08	2.8173e-09	1.1269e-08	4.2661e-09	7.0834e-09	1.4489e-09	7.1639e-09	1.0464e-09	6.5199e-09	5.876e-10	6.5199e-09	2.2538e-09	9.6592e-09	6.3589e-09	1.2074e-08	2.2538e-09	3.9442e-09	1.2074e-09	1.1269e-08	5.876e-10	6.5199e-10
1.53749	92.198	6.1004	0.0069228	0.0004424	0.01037	0.12514	0.017222	0.14758	0.0010125	0.029565	0.0030248	0.027428	0.0040361	0.016636	0.00014744	0.0013344	4.6498e-05	0.00080566	0.00016921	0.0025447	0.00026989	0.0010616	0.0009898	0.0017081	0.0014165	0.0078291	7.642e-06	0.00029656	5.3238e-06	6.8896e-06	5.0889e-07	1.0961e-06	6.9679e-08	4.0712e-07	7.5943e-08	2.1139e-07	6.8896e-08	2.2705e-07	5.0889e-08	1.2527e-07	2.2705e-08	6.3416e-08	7.4377e-09	2.427e-08	1.2527e-08	3.6014e-08	1.1744e-08	3.1317e-08	6.8896e-09	3.6797e-08	7.7508e-09	4.4626e-08	8.6121e-09	2.1139e-08	5.0889e-09	5.2455e-08	4.6975e-09	1.4092e-08	3.3665e-09	1.2527e-08	1.4875e-09	1.4092e-08	2.427e-09	1.0961e-08	2.7402e-09	1.0961e-08	4.1494e-09	6.8896e-09	1.4092e-09	6.9679e-09	1.0178e-09	6.3416e-09	5.7153e-10	6.3416e-09	2.1922e-09	9.395e-09	6.185e-09	1.1744e-08	2.1922e-09	3.8363e-09	1.1744e-09	1.0961e-08	5.7153e-10	6.3416e-10
1.55886	88.509	5.9184	0.0067494	0.00043379	0.010114	0.12146	0.016834	0.14393	0.00098646	0.029121	0.0029407	0.026617	0.0039208	0.016147	0.00014385	0.0012983	4.5516e-05	0.00081009	0.00016526	0.0024716	0.00026283	0.0010337	0.00096235	0.0016608	0.0013762	0.0076142	7.4722e-06	0.00028852	5.1776e-06	6.7005e-06	4.9492e-07	1.066e-06	6.7766e-08	3.9594e-07	7.3857e-08	2.0558e-07	6.7005e-08	2.2081e-07	4.9492e-08	1.2183e-07	2.2081e-08	6.1675e-08	7.2335e-09	2.3604e-08	1.2183e-08	3.5025e-08	1.1421e-08	3.0457e-08	6.7005e-09	3.5787e-08	7.538e-09	4.3401e-08	8.3756e-09	2.0558e-08	4.9492e-09	5.1015e-08	4.5685e-09	1.3705e-08	3.2741e-09	1.2183e-08	1.4467e-09	1.3705e-08	2.3604e-09	1.066e-08	2.665e-09	1.066e-08	4.0355e-09	6.7005e-09	1.3706e-09	6.7766e-09	9.8984e-10	6.1675e-09	5.5583e-10	6.1675e-09	2.132e-09	9.137e-09	6.0152e-09	1.1421e-08	2.132e-09	3.7309e-09	1.1421e-09	1.066e-08	5.5583e-10	6.1675e-10
1.58052	84.953	5.7416	0.0065791	0.00042535	0.0098636	0.11789	0.016457	0.14039	0.0009611	0.028692	0.0028588	0.025829	0.0038086	0.015671	0.00014036	0.0012631	4.4554e-05	0.00081449	0.00016139	0.0024005	0.00025595	0.0010066	0.00093563	0.0016148	0.0013369	0.0074048	7.306e-06	0.00028069	5.0352e-06	6.5162e-06	4.8131e-07	1.0367e-06	6.5902e-08	3.8505e-07	7.1826e-08	1.9993e-07	6.5162e-08	2.1474e-07	4.8131e-08	1.1848e-07	2.1474e-08	5.9979e-08	7.0345e-09	2.2955e-08	1.1848e-08	3.4062e-08	1.1107e-08	2.9619e-08	6.5162e-09	3.4802e-08	7.3307e-09	4.2207e-08	8.1452e-09	1.9993e-08	4.8131e-09	4.9612e-08	4.4429e-09	1.3329e-08	3.184e-09	1.1848e-08	1.4069e-09	1.3329e-08	2.2955e-09	1.0367e-08	2.5917e-09	1.0367e-08	3.9245e-09	6.5162e-09	1.3329e-09	6.5902e-09	9.6262e-10	5.9979e-09	5.4055e-10	5.9979e-09	2.0733e-09	8.8857e-09	5.8498e-09	1.1107e-08	2.0733e-09	3.6283e-09	1.1107e-09	1.0367e-08	5.4055e-10	5.9979e-10
1.60249	81.526	5.5694	0.0064122	0.00041699	0.0096182	0.11441	0.016089	0.13695	0.00093624	0.028278	0.0027788	0.025061	0.0036991	0.015207	0.00013692	0.0012287	4.3604e-05	0.00081882	0.00015759	0.0023311	0.00024921	0.00097993	0.00090953	0.0015698	0.0012986	0.0072002	7.1424e-06	0.00027303	4.8961e-06	6.3362e-06	4.6801e-07	1.008e-06	6.4082e-08	3.7441e-07	6.9842e-08	1.944e-07	6.3362e-08	2.0881e-07	4.6801e-08	1.152e-07	2.0881e-08	5.8321e-08	6.8402e-09	2.2321e-08	1.152e-08	3.3121e-08	1.08e-08	2.8801e-08	6.3362e-09	3.3841e-08	7.1282e-09	4.1041e-08	7.9202e-09	1.944e-08	4.6801e-09	4.8241e-08	4.3201e-09	1.296e-08	3.0961e-09	1.152e-08	1.368e-09	1.296e-08	2.2321e-09	1.008e-08	2.5201e-09	1.008e-08	3.8161e-09	6.3362e-09	1.296e-09	6.4082e-09	9.3602e-10	5.8321e-09	5.2561e-10	5.8321e-09	2.0161e-09	8.6402e-09	5.6881e-09	1.08e-08	2.0161e-09	3.5281e-09	1.08e-09	1.008e-08	5.2561e-10	5.8321e-10
1.62476	78.224	5.4022	0.0062494	0.0004089	0.0093787	0.11102	0.015732	0.13361	0.00091201	0.02788	0.0027009	0.024314	0.0035927	0.014757	0.00013357	0.0011952	4.2675e-05	0.00082311	0.00015387	0.0022635	0.00024265	0.000954	0.00088413	0.0015261	0.0012613	0.007001	6.9824e-06	0.00026557	4.7607e-06	6.1609e-06	4.5506e-07	9.8014e-07	6.2309e-08	3.6405e-07	6.791e-08	1.8903e-07	6.1609e-08	2.0303e-07	4.5506e-08	1.1202e-07	2.0303e-08	5.6708e-08	6.6509e-09	2.1703e-08	1.1202e-08	3.2205e-08	1.0501e-08	2.8004e-08	6.1609e-09	3.2905e-08	6.931e-09	3.9906e-08	7.7011e-09	1.8903e-08	4.5506e-09	4.6907e-08	4.2006e-09	1.2602e-08	3.0104e-09	1.1202e-08	1.3302e-09	1.2602e-08	2.1703e-09	9.8014e-09	2.4503e-09	9.8014e-09	3.7105e-09	6.1609e-09	1.2602e-09	6.2309e-09	9.1013e-10	5.6708e-09	5.1107e-10	5.6708e-09	1.9603e-09	8.4012e-09	5.5308e-09	1.0501e-08	1.9603e-09	3.4305e-09	1.0501e-09	9.8014e-09	5.1107e-10	5.6708e-10
1.64734	75.044	5.2396	0.0060902	0.00040084	0.0091444	0.10772	0.015384	0.13038	0.00088833	0.027497	0.002625	0.023587	0.003489	0.014318	0.00013029	0.0011624	4.1761e-05	0.00082734	0.00015023	0.0021978	0.00023623	0.00092866	0.00085937	0.0014834	0.001225	0.0068067	6.8253e-06	0.0002583	4.6286e-06	5.9899e-06	4.4244e-07	9.5294e-07	6.058e-08	3.5395e-07	6.6025e-08	1.8378e-07	5.9899e-08	1.9739e-07	4.4244e-08	1.0891e-07	1.9739e-08	5.5134e-08	6.4664e-09	2.1101e-08	1.0891e-08	3.1311e-08	1.021e-08	2.7227e-08	5.9899e-09	3.1992e-08	6.7387e-09	3.8798e-08	7.4874e-09	1.8378e-08	4.4244e-09	4.5605e-08	4.084e-09	1.2252e-08	2.9269e-09	1.0891e-08	1.2933e-09	1.2252e-08	2.1101e-09	9.5294e-09	2.3824e-09	9.5294e-09	3.6076e-09	5.9899e-09	1.2252e-09	6.058e-09	8.8487e-10	5.5134e-09	4.9689e-10	5.5134e-09	1.9059e-09	8.1681e-09	5.3773e-09	1.021e-08	1.9059e-09	3.3353e-09	1.021e-09	9.5294e-09	4.9689e-10	5.5134e-10
1.67023	71.981	5.0815	0.0059346	0.0003929	0.008915	0.10452	0.015045	0.12724	0.00086517	0.027127	0.002551	0.02288	0.0033879	0.013891	0.00012707	0.0011305	4.0862e-05	0.0008315	0.00014666	0.0021337	0.00022997	0.00090392	0.00083522	0.0014418	0.0011896	0.0066172	6.6712e-06	0.0002512	4.4997e-06	5.8232e-06	4.3012e-07	9.2641e-07	5.8894e-08	3.441e-07	6.4187e-08	1.7867e-07	5.8232e-08	1.919e-07	4.3012e-08	1.0588e-07	1.919e-08	5.36e-08	6.2864e-09	2.0513e-08	1.0588e-08	3.0439e-08	9.9259e-09	2.6469e-08	5.8232e-09	3.1101e-08	6.5511e-09	3.7718e-08	7.279e-09	1.7867e-08	4.3012e-09	4.4336e-08	3.9703e-09	1.1911e-08	2.8454e-09	1.0588e-08	1.2573e-09	1.1911e-08	2.0513e-09	9.2641e-09	2.316e-09	9.2641e-09	3.5071e-09	5.8232e-09	1.1911e-09	5.8894e-09	8.6024e-10	5.36e-09	4.8306e-10	5.36e-09	1.8528e-09	7.9407e-09	5.2276e-09	9.9259e-09	1.8528e-09	3.2425e-09	9.9259e-10	9.2641e-09	4.8306e-10	5.36e-10
1.69345	69.031	4.9278	0.0057826	0.00038509	0.0086908	0.1014	0.014716	0.1242	0.00084256	0.026772	0.0024788	0.022193	0.0032896	0.013476	0.00012392	0.0010994	3.998e-05	0.00083561	0.00014316	0.0020714	0.00022385	0.00087977	0.00081189	0.0014013	0.0011552	0.0064326	6.52e-06	0.00024427	4.3742e-06	5.6607e-06	4.1812e-07	9.0056e-07	5.725e-08	3.345e-07	6.2396e-08	1.7368e-07	5.6607e-08	1.8655e-07	4.1812e-08	1.0292e-07	1.8655e-08	5.2104e-08	6.111e-09	1.9941e-08	1.0292e-08	2.959e-08	9.6489e-09	2.573e-08	5.6607e-09	3.0233e-08	6.3683e-09	3.6666e-08	7.0759e-09	1.7368e-08	4.1812e-09	4.3098e-08	3.8596e-09	1.1579e-08	2.766e-09	1.0292e-08	1.2222e-09	1.1579e-08	1.9941e-09	9.0056e-09	2.2514e-09	9.0056e-09	3.4093e-09	5.6607e-09	1.1579e-09	5.725e-09	8.3624e-10	5.2104e-09	4.6958e-10	5.2104e-09	1.8011e-09	7.7191e-09	5.0818e-09	9.6489e-09	1.8011e-09	3.152e-09	9.6489e-10	9.0056e-09	4.6958e-10	5.2104e-10
1.71698	66.191	4.7785	0.0056341	0.00037742	0.0084718	0.098364	0.014396	0.12125	0.00082049	0.02643	0.0024086	0.021524	0.0031938	0.013073	0.00012085	0.001069	3.9115e-05	0.00083963	0.00013974	0.0020107	0.00021788	0.00085622	0.00078898	0.0013618	0.001122	0.0062527	6.372e-06	0.00023753	4.2518e-06	5.5024e-06	4.0642e-07	8.7537e-07	5.5649e-08	3.2514e-07	6.0651e-08	1.6882e-07	5.5024e-08	1.8133e-07	4.0642e-08	1.0004e-07	1.8133e-08	5.0647e-08	5.94e-09	1.9383e-08	1.0004e-08	2.8762e-08	9.379e-09	2.5011e-08	5.5024e-09	2.9388e-08	6.1901e-09	3.564e-08	6.8779e-09	1.6882e-08	4.0642e-09	4.1893e-08	3.7516e-09	1.1255e-08	2.6886e-09	1.0004e-08	1.188e-09	1.1255e-08	1.9383e-09	8.7537e-09	2.1884e-09	8.7537e-09	3.3139e-09	5.5024e-09	1.1255e-09	5.5649e-09	8.1285e-10	5.0647e-09	4.5645e-10	5.0647e-09	1.7507e-09	7.5032e-09	4.9396e-09	9.379e-09	1.7507e-09	3.0638e-09	9.379e-10	8.7537e-09	4.5645e-10	5.0647e-10
1.74084	63.458	4.6334	0.005489	0.00036986	0.0082574	0.095412	0.014084	0.11839	0.00079892	0.026102	0.0023401	0.020874	0.0031006	0.01268	0.00011784	0.0010394	3.8264e-05	0.00084357	0.00013639	0.0019516	0.00021206	0.00083342	0.00076666	0.0013233	0.0010894	0.0060773	6.2282e-06	0.00023094	4.1325e-06	5.348e-06	3.9502e-07	8.5082e-07	5.4088e-08	3.1602e-07	5.8949e-08	1.6409e-07	5.348e-08	1.7624e-07	3.9502e-08	9.7236e-08	1.7624e-08	4.9226e-08	5.7734e-09	1.8839e-08	9.7236e-09	2.7955e-08	9.1159e-09	2.4309e-08	5.348e-09	2.8563e-08	6.0165e-09	3.464e-08	6.685e-09	1.6409e-08	3.9502e-09	4.0718e-08	3.6464e-09	1.0939e-08	2.6132e-09	9.7236e-09	1.1547e-09	1.0939e-08	1.8839e-09	8.5082e-09	2.127e-09	8.5082e-09	3.2209e-09	5.348e-09	1.0939e-09	5.4088e-09	7.9004e-10	4.9226e-09	4.4364e-10	4.9226e-09	1.7016e-09	7.2927e-09	4.801e-09	9.1159e-09	1.7016e-09	2.9779e-09	9.1159e-10	8.5082e-09	4.4364e-10	4.9226e-10
1.76503	60.828	4.4924	0.0053474	0.00036244	0.0080501	0.092543	0.013782	0.11562	0.00077787	0.025787	0.0022734	0.020242	0.0030099	0.012298	0.0001149	0.0010105	3.743e-05	0.00084743	0.00013311	0.0018941	0.00020637	0.000811	0.00074492	0.0012861	0.0010577	0.0059064	6.0858e-06	0.00022453	4.0163e-06	5.1976e-06	3.8391e-07	8.2689e-07	5.2567e-08	3.0713e-07	5.7292e-08	1.5947e-07	5.1976e-08	1.7129e-07	3.8391e-08	9.4502e-08	1.7129e-08	4.7842e-08	5.6111e-09	1.831e-08	9.4502e-09	2.7169e-08	8.8596e-09	2.3626e-08	5.1976e-09	2.776e-08	5.8473e-09	3.3666e-08	6.497e-09	1.5947e-08	3.8391e-09	3.9573e-08	3.5438e-09	1.0631e-08	2.5397e-09	9.4502e-09	1.1222e-09	1.0631e-08	1.831e-09	8.2689e-09	2.0672e-09	8.2689e-09	3.1304e-09	5.1976e-09	1.0631e-09	5.2567e-09	7.6783e-10	4.7842e-09	4.3117e-10	4.7842e-09	1.6538e-09	7.0877e-09	4.666e-09	8.8596e-09	1.6538e-09	2.8941e-09	8.8596e-10	8.2689e-09	4.3117e-10	4.7842e-10
